speaker_id,word_id,word,video_file,audio_file,lip_directory,video_frames,face_detected_frames,lip_detected_frames,face_detection_rate,lip_detection_rate,quality_status,quality_score,emotion_detected,recording_attempt,video_fps,duration_sec
S001,44,Hall,videos\S001\044_Hall.mp4,audio\S001\044_Hall.wav,lips\S001\044_Hall,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.09
S001,45,Humidity,videos\S001\045_Humidity.mp4,audio\S001\045_Humidity.wav,lips\S001\045_Humidity,31,30,30,0.968,0.968,GOOD,0.968,Focused / Serious,1,30.0,3.08
S001,46,India,videos\S001\046_India.mp4,audio\S001\046_India.wav,lips\S001\046_India,31,22,22,0.71,0.71,REVIEW,0.71,Neutral,1,30.0,3.11
S001,47,Jail,videos\S001\047_Jail.mp4,audio\S001\047_Jail.wav,lips\S001\047_Jail,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.11
S001,48,Speed,videos\S001\048_Speed.mp4,audio\S001\048_Speed.wav,lips\S001\048_Speed,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.11
S001,49,Silence,videos\S001\049_Silence.mp4,audio\S001\049_Silence.wav,lips\S001\049_Silence,31,31,31,1.0,1.0,GOOD,1.0,Neutral,1,30.0,3.1
S001,50,Store,videos\S001\050_Store.mp4,audio\S001\050_Store.wav,lips\S001\050_Store,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.11
S001,51,Student,videos\S001\051_Student.mp4,audio\S001\051_Student.wav,lips\S001\051_Student,31,22,22,0.71,0.71,REVIEW,0.73,Focused / Serious,1,30.0,3.11
S001,52,Suicide,videos\S001\052_Suicide.mp4,audio\S001\052_Suicide.wav,lips\S001\052_Suicide,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,53,System,videos\S001\053_System.mp4,audio\S001\053_System.wav,lips\S001\053_System,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,54,Society,videos\S001\054_Society.mp4,audio\S001\054_Society.wav,lips\S001\054_Society,31,0,0,0.0,0.0,FAILED,0.02,Focused / Serious,1,30.0,3.09
S001,55,Knowledge,videos\S001\055_Knowledge.mp4,audio\S001\055_Knowledge.wav,lips\S001\055_Knowledge,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,56,Kilo,videos\S001\056_Kilo.mp4,audio\S001\056_Kilo.wav,lips\S001\056_Kilo,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,57,Luck,videos\S001\057_Luck.mp4,audio\S001\057_Luck.wav,lips\S001\057_Luck,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,58,Lakh,videos\S001\058_Lakh.mp4,audio\S001\058_Lakh.wav,lips\S001\058_Lakh,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,59,Length,videos\S001\059_Length.mp4,audio\S001\059_Length.wav,lips\S001\059_Length,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,60,Dance,videos\S001\060_Dance.mp4,audio\S001\060_Dance.wav,lips\S001\060_Dance,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,61,Danger,videos\S001\061_Danger.mp4,audio\S001\061_Danger.wav,lips\S001\061_Danger,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,62,Drum,videos\S001\062_Drum.mp4,audio\S001\062_Drum.wav,lips\S001\062_Drum,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,63,Diameter,videos\S001\063_Diameter.mp4,audio\S001\063_Diameter.wav,lips\S001\063_Diameter,31,0,0,0.0,0.0,FAILED,0.02,Focused / Serious,1,30.0,3.09
S001,64,Design,videos\S001\064_Design.mp4,audio\S001\064_Design.wav,lips\S001\064_Design,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.11
S001,65,Dining,videos\S001\065_Dining.mp4,audio\S001\065_Dining.wav,lips\S001\065_Dining,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.11
S001,66,Map,videos\S001\066_Map.mp4,audio\S001\066_Map.wav,lips\S001\066_Map,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.11
S001,67,Marks,videos\S001\067_Marks.mp4,audio\S001\067_Marks.wav,lips\S001\067_Marks,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,68,Machine,videos\S001\068_Machine.mp4,audio\S001\068_Machine.wav,lips\S001\068_Machine,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,69,Monday,videos\S001\069_Monday.mp4,audio\S001\069_Monday.wav,lips\S001\069_Monday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,70,Tuesday,videos\S001\070_Tuesday.mp4,audio\S001\070_Tuesday.wav,lips\S001\070_Tuesday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,71,Wednesday,videos\S001\071_Wednesday.mp4,audio\S001\071_Wednesday.wav,lips\S001\071_Wednesday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,72,Thursday,videos\S001\072_Thursday.mp4,audio\S001\072_Thursday.wav,lips\S001\072_Thursday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,73,Friday,videos\S001\073_Friday.mp4,audio\S001\073_Friday.wav,lips\S001\073_Friday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,74,Saturday,videos\S001\074_Saturday.mp4,audio\S001\074_Saturday.wav,lips\S001\074_Saturday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,75,Sunday,videos\S001\075_Sunday.mp4,audio\S001\075_Sunday.wav,lips\S001\075_Sunday,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.13
S001,76,Table,videos\S001\076_Table.mp4,audio\S001\076_Table.wav,lips\S001\076_Table,30,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.1
S001,77,Turn,videos\S001\077_Turn.mp4,audio\S001\077_Turn.wav,lips\S001\077_Turn,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.1
S001,78,Variety,videos\S001\078_Variety.mp4,audio\S001\078_Variety.wav,lips\S001\078_Variety,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.1
S001,79,Unique,videos\S001\079_Unique.mp4,audio\S001\079_Unique.wav,lips\S001\079_Unique,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.11
S001,80,Under,videos\S001\080_Under.mp4,audio\S001\080_Under.wav,lips\S001\080_Under,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,81,Estimate,videos\S001\081_Estimate.mp4,audio\S001\081_Estimate.wav,lips\S001\081_Estimate,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,82,Use,videos\S001\082_Use.mp4,audio\S001\082_Use.wav,lips\S001\082_Use,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,83,Salary,videos\S001\083_Salary.mp4,audio\S001\083_Salary.wav,lips\S001\083_Salary,31,0,0,0.0,0.0,FAILED,0.02,Focused / Serious,1,30.0,3.09
S001,84,Age,videos\S001\084_Age.mp4,audio\S001\084_Age.wav,lips\S001\084_Age,31,0,0,0.0,0.0,FAILED,0.02,Focused / Serious,1,30.0,3.08
S001,85,January,videos\S001\085_January.mp4,audio\S001\085_January.wav,lips\S001\085_January,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,86,February,videos\S001\086_February.mp4,audio\S001\086_February.wav,lips\S001\086_February,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,87,March,videos\S001\087_March.mp4,audio\S001\087_March.wav,lips\S001\087_March,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.08
S001,88,April,videos\S001\088_April.mp4,audio\S001\088_April.wav,lips\S001\088_April,31,0,0,0.0,0.0,FAILED,0.0,Focused / Serious,1,30.0,3.09
S001,89,May,videos\S001\089_May.mp4,audio\S001\089_May.wav,lips\S001\089_May,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.09
S001,90,June,videos\S001\090_June.mp4,audio\S001\090_June.wav,lips\S001\090_June,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.09
S001,91,July,videos\S001\091_July.mp4,audio\S001\091_July.wav,lips\S001\091_July,31,31,31,1.0,1.0,GOOD,1.0,Neutral,1,30.0,3.1
S001,92,August,videos\S001\092_August.mp4,audio\S001\092_August.wav,lips\S001\092_August,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.08
S001,93,September,videos\S001\093_September.mp4,audio\S001\093_September.wav,lips\S001\093_September,30,30,30,1.0,1.0,GOOD,1.0,Neutral,1,30.0,3.09
S001,94,October,videos\S001\094_October.mp4,audio\S001\094_October.wav,lips\S001\094_October,31,14,14,0.452,0.452,FAILED,0.452,Focused / Serious,1,30.0,3.08
S001,95,November,videos\S001\095_November.mp4,audio\S001\095_November.wav,lips\S001\095_November,30,30,30,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.08
S001,96,December,videos\S001\096_December.mp4,audio\S001\096_December.wav,lips\S001\096_December,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.1
S001,97,Semester,videos\S001\097_Semester.mp4,audio\S001\097_Semester.wav,lips\S001\097_Semester,30,30,30,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.09
S001,98,Today,videos\S001\098_Today.mp4,audio\S001\098_Today.wav,lips\S001\098_Today,31,31,31,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.08
S001,99,Tomorrow,videos\S001\099_Tomorrow.mp4,audio\S001\099_Tomorrow.wav,lips\S001\099_Tomorrow,30,30,30,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.1
S001,100,Yesterday,videos\S001\100_Yesterday.mp4,audio\S001\100_Yesterday.wav,lips\S001\100_Yesterday,30,30,30,1.0,1.0,GOOD,1.0,Focused / Serious,1,30.0,3.09
